Vertice, peso (V), Aresta, peso (A)
analise, (103), conteudo, (1) 
analise, (103), zoneamento, (1) 
analise, (103), periodo, (2) 
analise, (103), seca, (1) 
analise, (103), urbano, (1) 
analise, (103), tendencia, (1) 
analise, (103), metrica, (1) 
analise, (103), parte, (1) 
analise, (103), multicriterio, (9) 
analise, (103), geoespacial, (1) 
analise, (103), exploratoria, (1) 
analise, (103), legislacoes, (1) 
analise, (103), evento, (3) 
analise, (103), densidade, (1) 
analise, (103), curvo, (1) 
analise, (103), concentracao, (1) 
analise, (103), espacial, (1) 
analise, (103), modelagem, (1) 
analise, (103), classificacao, (1) 
analise, (103), sensibilidade, (1) 
analise, (103), fatorial, (2) 
analise, (103), estatistica, (4) 
analise, (103), qualidade, (2) 
analise, (103), indice, (1) 
analise, (103), dado, (1) 
analise, (103), laboratorio, (1) 
analise, (103), urbanistica, (3) 
analise, (103), campo, (1) 
analise, (103), multicriterial, (1) 
analise, (103), informacao, (1) 
analise, (103), potencial, (2) 
analise, (103), comportamento, (1) 
analise, (103), econometrica, (1) 
analise, (103), base, (1) 
cenario, (102), atual, (2) 
cenario, (102), cobertura, (2) 
cenario, (102), estrategia, (1) 
cenario, (102), simulado, (2) 
cenario, (102), licenciamento, (1) 
cenario, (102), extraido, (1) 
cenario, (102), transicao, (2) 
cenario, (102), telhado, (1) 
cenario, (102), pavimento, (1) 
cenario, (102), resposta, (1) 
cenario, (102), mapeamento, (1) 
cenario, (102), simulacao, (2) 
cenario, (102), mudanca, (2) 
cenario, (102), participativo, (2) 
cenario, (102), medio, (1) 
cenario, (102), adocao, (1) 
cenario, (102), modo, (1) 
cenario, (102), desempenho, (1) 
cenario, (102), a, (1) 
cenario, (102), hipotetico, (2) 
cenario, (102), regulatorio, (2) 
cenario, (102), diferente, (1) 
cenario, (102), i, (1) 
cenario, (102), solo, (2) 
cenario, (102), governamental, (1) 
cenario, (102), modelo, (1) 
cenario, (102), tecnologia, (1) 
cenario, (102), conforme, (1) 
cenario, (102), conservacionista, (3) 
cenario, (102), flexivel, (1) 
cenario, (102), futuro, (5) 
cenario, (102), uniao, (1) 
cenario, (102), expansao, (1) 
cenario, (102), avanco, (1) 
cenario, (102), cenario, (1) 
area, (98), recurso, (1) 
area, (98), sub, (1) 
area, (98), perda, (1) 
area, (98), prioritaria, (1) 
area, (98), extremo, (1) 
