Vertice, peso (V), Aresta, peso (A)
possui, (2), potencial, (1) 
software, (2), livre, (1) 
realidade, (2), rapido, (1) 
impermeabilizacao, (2), excessivo, (1) 
luz, (2), geotecnologia, (1) 
evento, (2), extremo, (1) 
caso, (4), cheio, (1) 
caso, (4), inundacao, (1) 
diferenca, (2), ndvi, (1) 
diretriz, (2), transformacao, (1) 
analise, (4), ambiental, (1) 
analise, (4), grau, (1) 
inundacao, (2), alagamento, (1) 
geografica, (2), disponivel, (1) 
remoto, (2), software, (1) 
agua, (2), ndwi, (1) 
geralmente, (2), respeito, (1) 
ambiental, (6), significativo, (1) 
ambiental, (6), urbanistica, (2) 
brasileiro, (2), cada, (1) 
indice, (8), impermeavel, (1) 
indice, (8), superficie, (1) 
indice, (8), espectral, (1) 
indice, (8), vegetacao, (1) 
interno, (2), externo, (1) 
geotecnologia, (2), dado, (1) 
espectral, (2), indice, (1) 
capaz, (2), modelo, (1) 
modelo, (2), indice, (1) 
excessivo, (2), superficie, (1) 
necessaria, (2), abordagem, (1) 
producao, (2), mapa, (1) 
nogueira, (2), yallouzcamila, (1) 
ndwi, (2), sigla, (1) 
abordagem, (2), estrategia, (1) 
hidrografica, (2), objetivo, (1) 
metodologia, (2), producao, (1) 
urbano, (12), luz, (1) 
urbano, (12), impermeavel, (1) 
urbano, (12), interferencia, (1) 
urbano, (12), foco, (1) 
urbano, (12), capacidade, (1) 
urbano, (12), visao, (1) 
yallouzcamila, (2), aoki, (1) 
capacidade, (2), funcionamento, (1) 
planejamento, (4), urbano, (1) 
planejamento, (4), urbanoindice, (1) 
objetivo, (2), efeito, (1) 
gratuito, (2), internet, (1) 
urbana, (2), planejamento, (1) 
disponivel, (2), gratuito, (1) 
respeito, (2), area, (1) 
constantemente, (2), elemento, (1) 
sologeotecnologia, (2), gisele, (1) 
espectraisimpermeabilidade, (2), sologeotecnologia, (1) 
interferencia, (2), ambiental, (1) 
transtorno, (2), cidadao, (1) 
cheio, (2), urbano, (1) 
efeito, (2), processo, (1) 
populacao, (2), transformacao, (1) 
grau, (2), urbano, (1) 
informacao, (2), geografica, (1) 
elemento, (2), interno, (1) 
equilibrio, (2), ciclo, (1) 
cada, (2), maiore, (1) 
superficie, (4), urbano, (1) 
superficie, (4), principio, (1) 
fator, (2), desequilibrio, (1) 
futuro, (4), analise, (1) 
futuro, (4), estudo, (1) 
vegetacao, (2), diferenca, (1) 
sigla, (8), ingles, (4) 
extremo, (2), necessaria, (1) 
swi, (2), sigla, (1) 
espacializacao, (1), analise, (1) 
transformacao, (4), ambiental, (1) 
transformacao, (4), paisagem, (1) 
desequilibrio, (2), colapso, (1) 
tematico, (2), base, (1) 
fisico, (2), social, (1) 
bacia, (2), hidrografica, (1) 
ingles, (8), metodologia, (1) 
ingles, (8), indice, (2) 
ingles, (8), agua, (1) 
resposta, (2), futuro, (1) 
estudo, (2), diretriz, (1) 
crescimento, (2), populacao, (1) 
area, (2), varzea, (1) 
ciclo, (2), hidrologico, (1) 
hidrologico, (2), bacia, (1) 
integralmente, (2), evento, (1) 
cidadao, (2), caso, (1) 
livre, (2), sig, (1) 
funcionamento, (4), cidade, (1) 
funcionamento, (4), integralmente, (1) 
potencial, (2), resiliencia, (1) 
projeto, (2), adaptativo, (1) 
mapa, (2), tematico, (1) 
alagamento, (2), cidade, (1) 
internet, (2), capaz, (1) 
cidade, (6), possui, (1) 
cidade, (6), brasileiro, (1) 
cidade, (6), constantemente, (1) 
causa, (2), urbanizacao, (1) 
foco, (2), equilibrio, (1) 
uswi, (2), sigla, (1) 
paisagem, (2), urbana, (1) 
estrategia, (2), planejamento, (1) 
sig, (2), informacao, (1) 
principio, (2), cidade, (1) 
resiliencia, (2), urbano, (1) 
colapso, (2), fisico, (1) 
ndvi, (2), sigla, (1) 
rapido, (2), crescimento, (1) 
externo, (2), fator, (1) 
significativo, (2), serie, (1) 
social, (2), economico, (1) 
maiore, (2), causa, (1) 
dado, (2), sensoriamento, (1) 
varzea, (2), impermeabilizacao, (1) 
solo, (2), urbano, (1) 
urbanistica, (4), funcionamento, (1) 
urbanistica, (4), resposta, (1) 
gisele, (2), nogueira, (1) 
urbanizacao, (2), geralmente, (1) 
impermeavel, (4), swi, (1) 
impermeavel, (4), uswi, (1) 
sensoriamento, (2), remoto, (1) 
economico, (2), realidade, (1) 
processo, (2), solo, (1) 
adaptativo, (2), caso, (1) 
serie, (2), transtorno, (1) 
urbanoindice, (2), espectraisimpermeabilidade, (1) 
visao, (2), projeto, (1) 
base, (2), futuro, (1) 
