Vertice, peso (V), Aresta, peso (A)
urbano, (16), obstante, (1) 
urbano, (16), existencia, (1) 
urbano, (16), utilizacao, (1) 
urbano, (16), metodologia, (1) 
urbano, (16), software, (1) 
urbano, (16), imagem, (1) 
urbano, (16), personagem, (1) 
urbano, (16), arborizacao, (1) 
livre, (10), sig, (1) 
livre, (10), identificacao, (1) 
livre, (10), imagem, (1) 
livre, (10), capaz, (1) 
livre, (10), estudo, (1) 
estudo, (8), utilizacao, (1) 
estudo, (8), diretriz, (1) 
estudo, (8), classificacao, (1) 
estudo, (8), arborizacao, (1) 
arvore, (8), urbano, (1) 
arvore, (8), desvantagem, (1) 
arvore, (8), urbanasplanejamento, (1) 
arvore, (8), diversos, (1) 
imagem, (6), alto, (3) 
arborizacao, (6), urbano, (3) 
objeto, (6), software, (1) 
objeto, (6), softwar, (1) 
objeto, (6), programa, (1) 
alto, (6), resolucao, (3) 
planejamento, (6), urbano, (2) 
planejamento, (6), risco, (1) 
resolucao, (6), objetivo, (1) 
resolucao, (6), arborizacao, (1) 
resolucao, (6), landsat, (1) 
