Vertice, peso (V), Aresta, peso (A)
carencia, (2), conhecimento, (1) 
diversidade, (2), psitacideo, (1) 
perda, (2), habitat, (1) 
habitat, (2), natural, (1) 
oliveira, (2), porfirio, (1) 
fauna, (2), flora, (1) 
ocorrencio, (2), uso, (1) 
flora, (2), apesar, (1) 
bioma, (6), diversas, (1) 
bioma, (6), pantanal, (2) 
pantanal, (10), especie, (1) 
pantanal, (10), area, (1) 
pantanal, (10), cristiane, (1) 
pantanal, (10), brasil, (1) 
pantanal, (10), base, (1) 
brasil, (2), mundialmente, (1) 
conservacao, (2), psitacideo, (1) 
diverso, (2), especie, (1) 
uso, (4), recurso, (1) 
uso, (4), especie, (1) 
cientifico, (2), respeito, (1) 
sentido, (2), presente, (1) 
analise, (2), bibliometrica, (1) 
portanto, (2), perda, (1) 
appelgrasiela, (2), edith, (1) 
dentre, (2), riqueza, (1) 
bibliometrica, (2), especie, (1) 
area, (2), urbano, (1) 
edith, (2), oliveira, (1) 
diversas, (4), especie, (2) 
natural, (2), uso, (1) 
dependente, (2), fruto, (1) 
especial, (2), porte, (1) 
porfirio, (2), petry, (1) 
psitacideo, (14), total, (1) 
psitacideo, (14), psittacidae, (1) 
psitacideo, (14), bioma, (2) 
psitacideo, (14), pantanal, (1) 
psitacideo, (14), emblematico, (1) 
psitacideo, (14), especial, (1) 
alimentar, (8), diverso, (1) 
alimentar, (8), maneira, (1) 
alimentar, (8), psitacideo, (2) 
biodiversidade, (2), dentre, (1) 
fruto, (2), nativo, (1) 
conhecimento, (4), recurso, (1) 
conhecimento, (4), cientifico, (1) 
emblematico, (2), especie, (1) 
arborizacao, (2), negativamente, (1) 
recurso, (8), alimentar, (4) 
aspecto, (2), conhecimento, (1) 
psittacidae, (2), pantanal, (1) 
ambiente, (2), urbano, (1) 
urbano, (4), sentido, (1) 
urbano, (4), portanto, (1) 
literatura, (2), respeito, (1) 
especie, (20), ave, (1) 
especie, (20), nativo, (1) 
especie, (20), dependente, (1) 
especie, (20), bioma, (1) 
especie, (20), bandeira, (1) 
especie, (20), psitacideo, (2) 
especie, (20), familia, (3) 
ave, (4), ambiente, (1) 
ave, (4), pais, (1) 
total, (2), especie, (1) 
mundialmente, (2), pais, (1) 
rico, (4), biodiversidade, (1) 
rico, (4), mundo, (1) 
porte, (2), familia, (1) 
negativamente, (2), conservacao, (1) 
bandeira, (2), fauna, (1) 
respeito, (4), recurso, (1) 
respeito, (4), diversas, (1) 
nativo, (4), pantanal, (1) 
nativo, (4), arborizacao, (1) 
mundo, (2), diversidade, (1) 
maneira, (2), especie, (1) 
presente, (2), ocorrencio, (1) 
apesar, (2), carencia, (1) 
pais, (4), rico, (2) 
informacao, (2), literatura, (1) 
riqueza, (2), especie, (1) 
ocorrencia, (1), recurso, (1) 
cristiane, (2), appelgrasiela, (1) 
online, (2), analise, (1) 
familia, (8), ave, (1) 
familia, (8), informacao, (1) 
familia, (8), aspecto, (1) 
familia, (8), psitacideo, (1) 
base, (2), online, (1) 
