Vertice, peso (V), Aresta, peso (A)
dimensoes, (2), pixel, (1) 
valida, (2), operacional, (1) 
cobertura, (2), aplicacao, (1) 
teste, (2), respectivamente, (1) 
tipo, (2), cobertura, (1) 
sistema, (2), automatica, (1) 
brasil, (2), imagem, (1) 
regiao, (4), exaustivo, (1) 
regiao, (4), fim, (1) 
fim, (2), treinamento, (1) 
acuracia, (4), pixel-pixel, (1) 
acuracia, (4), ambos, (1) 
uso, (2), rede, (1) 
automatica, (4), tipo, (1) 
automatica, (4), classe, (1) 
ambos, (2), metodo, (1) 
caso, (2), analise, (1) 
grosso, (2), sul, (1) 
intersection, (2), over, (1) 
mapeamento, (2), solo, (1) 
analise, (2), imagem, (1) 
profundas, (2), segmentacao, (1) 
remoto, (2), diversas, (1) 
metodo, (2), rede, (1) 
fully, (2), convolutional, (1) 
estudo, (4), superficie, (1) 
estudo, (4), municipio, (1) 
pesquisador, (2), tecnico, (1) 
pixel-pixel, (2), resultado, (1) 
felipe, (2), angelo, (1) 
diversas, (2), aplicacao, (1) 
semanticapavimento, (2), asfaltico, (1) 
municipio, (2), campo, (1) 
aplicacao, (4), rede, (1) 
aplicacao, (4), destacar, (1) 
respectivamente, (2), imagem, (1) 
imagem, (14), dimensoes, (1) 
imagem, (14), delimitacao, (1) 
imagem, (14), sensoriamento, (2) 
imagem, (14), cada, (1) 
imagem, (14), aerea, (2) 
tecnico, (2), sistema, (1) 
inviavel, (2), pesquisador, (1) 
campo, (2), mato, (1) 
centimetro, (2), pesquisa, (1) 
marcato, (2), junior, (1) 
restrito, (2), automatica, (1) 
segmentacao, (4), valida, (1) 
segmentacao, (4), superficie, (1) 
ground, (2), sample, (1) 
mato, (2), grosso, (1) 
asfaltico, (4), felipe, (1) 
asfaltico, (4), imagem, (1) 
rede, (8), neural, (2) 
rede, (8), segnet, (1) 
rede, (8), profundo, (1) 
neural, (4), semanticapavimento, (1) 
neural, (4), profundas, (1) 
parametro, (2), intersection, (1) 
angelo, (2), marcato, (1) 
sul, (2), brasil, (1) 
manual, (2), regiao, (1) 
network, (2), estudo, (1) 
treinamento, (2), teste, (1) 
fcn, (4), pavimento, (1) 
fcn, (4), fully, (1) 
pavimento, (18), fcn, (1) 
pavimento, (18), pavimento, (5) 
pavimento, (18), parametro, (1) 
pavimento, (18), presente, (1) 
pavimento, (18), asfaltico, (1) 
segnet, (6), pavimento, (2) 
segnet, (6), segmentation, (1) 
segmentation, (2), fcn, (1) 
pixel, (2), acuracia, (1) 
convolutional, (2), network, (1) 
over, (2), union, (1) 
exaustivo, (2), inviavel, (1) 
classe, (2), regiao, (1) 
delimitacao, (2), manual, (1) 
resultado, (2), segnet, (1) 
solo, (2), caso, (1) 
union, (2), segnet, (1) 
aerea, (4), imagem, (1) 
aerea, (4), ground, (1) 
destacar, (2), mapeamento, (1) 
sample, (2), centimetro, (1) 
presente, (2), estudo, (1) 
pesquisa, (2), restrito, (1) 
profundo, (3), superficie, (1) 
profundo, (3), segmentacao, (1) 
superficie, (6), uso, (1) 
superficie, (6), pavimento, (1) 
superficie, (6), imagem, (1) 
sensoriamento, (4), rede, (1) 
sensoriamento, (4), remoto, (1) 
cada, (2), imagem, (1) 
operacional, (2), acuracia, (1) 
