Vertice, peso (V), Aresta, peso (A)
urbano, (10), escolha, (1) 
urbano, (10), centro, (1) 
urbano, (10), quao, (1) 
urbano, (10), raro, (1) 
urbano, (10), estudada, (1) 
bicicleta, (8), ativoplanejamento, (1) 
bicicleta, (8), software, (1) 
bicicleta, (8), urbano, (1) 
bicicleta, (8), meio, (1) 
uso, (6), pesquisa, (1) 
uso, (6), bicicleta, (2) 
espacial, (6), utilizacao, (1) 
espacial, (6), campus, (1) 
espacial, (6), conhecimento, (1) 
ciclismo, (4), entretanto, (1) 
ciclismo, (4), compartilhamento, (1) 
espaco, (4), uso, (1) 
espaco, (4), urbano, (1) 
campo, (4), aplicacao, (1) 
campo, (4), campo, (1) 
cientifica, (2), uso, (1) 
software, (2), livre, (1) 
sistema, (2), viario, (1) 
