Vertice, peso (V), Aresta, peso (A)
referente, (2), composicao, (1) 
perturbacao, (2), mobilidade, (1) 
perda, (2), material, (1) 
levantamento, (2), referente, (1) 
sistema, (2), artificial, (1) 
decisoes, (2), desenho, (1) 
brasil, (2), possibilidade, (1) 
built-up, (2), index, (1) 
regiao, (2), urbano, (1) 
enfoque, (2), estudo, (1) 
historicamente, (2), enchente, (1) 
diferenca, (2), normalizado, (1) 
grosso, (2), sul, (1) 
resposta, (2), espectral, (1) 
rio, (2), anhandui, (1) 
representativa, (2), decisoes, (1) 
construcao, (2), normalized, (1) 
quantidade, (2), conformacao, (1) 
estudo, (2), quantidade, (1) 
agua, (4), pluvial, (1) 
agua, (4), chuva, (1) 
area, (2), urbano, (1) 
frente, (2), eficiencia, (1) 
ambiental, (2), desenho, (1) 
surface, (2), waterproofing, (1) 
indice, (6), diferenca, (1) 
indice, (6), surface, (1) 
indice, (6), urbano, (1) 
proposicao, (2), pereira, (1) 
espaco, (16), volume, (1) 
espaco, (16), conforme, (1) 
espaco, (16), frente, (1) 
espaco, (16), significativo, (1) 
espaco, (16), planejamento, (1) 
espaco, (16), livre, (3) 
banco, (2), informacao, (1) 
interesse, (2), base, (1) 
index, (6), indice, (1) 
index, (6), uswi, (1) 
index, (6), ndbi, (1) 
geotecnologia, (2), gratuito, (1) 
normalizado, (2), construcao, (1) 
espectral, (2), espaco, (1) 
pereiraeliane, (2), guaraldo, (1) 
campo, (2), mato, (1) 
livre, (6), potencializar, (1) 
livre, (6), solo, (1) 
livre, (6), edificacao, (1) 
mobilidade, (2), perda, (1) 
volume, (2), espaco, (1) 
conforme, (2), proposicao, (1) 
drenar, (2), chuva, (1) 
potencial, (4), permeabilidade, (2) 
enchente, (2), perturbacao, (1) 
pressao, (2), sistema, (1) 
pluvial, (2), cidade, (1) 
contribuicao, (2), espaco, (1) 
mato, (2), grosso, (1) 
secundario, (2), principal, (1) 
waterproofing, (4), index, (2) 
cidade, (2), campo, (1) 
urbano, (16), pesquisa, (1) 
urbano, (16), historicamente, (1) 
urbano, (16), urban, (1) 
urbano, (16), configuracao, (1) 
urbano, (16), espaco, (1) 
urbano, (16), representativa, (1) 
urbano, (16), geotecnologia, (1) 
urbano, (16), revisao, (1) 
normalized, (2), built-up, (1) 
uswi, (2), obtencao, (1) 
origem, (2), pressao, (1) 
sul, (2), m, (1) 
permeabilidade, (6), sub-bacia, (1) 
permeabilidade, (6), consequentemente, (1) 
permeabilidade, (6), agua, (1) 
desenho, (4), urbano, (1) 
desenho, (4), planejamento, (1) 
ndbi, (2), resposta, (1) 
planejamento, (4), urbanogeoprocessamentoespo, (1) 
planejamento, (4), urbano, (1) 
objetivo, (2), agua, (1) 
principal, (2), banco, (1) 
gratuito, (2), enfoque, (1) 
livrespermeabilidadeinundacao, (2), pereiraeliane, (1) 
comunidade, (2), objetivo, (1) 
obtencao, (2), grau, (1) 
consequentemente, (2), area, (1) 
digital, (2), indice, (1) 
urbanogeoprocessamentoespo, (2), livrespermeabilidadeinundacao, (1) 
conformacao, (2), espaco, (1) 
significativo, (2), potencial, (1) 
possibilidade, (2), drenar, (1) 
retrospectivo-descritivo, (2), dado, (1) 
identificacao, (1), espaco, (1) 
social, (2), comunidade, (1) 
dado, (2), secundario, (1) 
composicao, (2), solo, (1) 
configuracao, (2), eficiencia, (1) 
sub-bacia, (2), urbano, (1) 
solo, (4), espaco, (1) 
solo, (4), interesse, (1) 
revisao, (2), retrospectivo-descritivo, (1) 
m, (2), brasil, (1) 
grau, (2), contribuicao, (1) 
pesquisa, (2), rio, (1) 
anhandui, (2), regiao, (1) 
informacao, (2), levantamento, (1) 
artificial, (2), malha, (1) 
material, (2), social, (1) 
urban, (2), waterproofing, (1) 
eficiencia, (4), ambiental, (1) 
eficiencia, (4), espaco, (1) 
processamento, (2), digital, (1) 
pereira, (2), indice, (1) 
potencializar, (2), permeabilidade, (1) 
malha, (2), urbano, (1) 
edificacao, (2), potencial, (1) 
chuva, (4), urbano, (1) 
chuva, (4), origem, (1) 
base, (2), processamento, (1) 
