Vertice, peso (V), Aresta, peso (A)
publicacoes, (2), europa, (1) 
cientifica, (6), web, (1) 
cientifica, (6), popularizacao, (1) 
cientifica, (6), dentre, (1) 
extremo, (2), relevancia, (1) 
levantamento, (6), cienciometrico, (2) 
levantamento, (6), bibliografico, (1) 
software, (6), qgil, (1) 
software, (6), livre, (2) 
litologico, (6), pesquisa, (1) 
litologico, (6), sensoriamento, (1) 
litologico, (6), desenvolvimento, (1) 
tempo, (2), delinear, (1) 
qgil, (2), gratuito, (1) 
america, (2), norte, (1) 
diverso, (2), area, (1) 
superficial, (2), solo, (1) 
mapeamento, (3), composicao, (1) 
mapeamento, (3), litologico, (1) 
analise, (2), software, (1) 
remoto, (2), conhecimento, (1) 
conceicao, (2), paranho, (1) 
international, (2), journal, (1) 
dentre, (2), conhecimento, (1) 
quantidade, (4), publicacoes, (1) 
quantidade, (4), artigo, (1) 
estudo, (10), superficial, (1) 
estudo, (10), levantamento, (1) 
estudo, (10), indice, (1) 
estudo, (10), litologico, (1) 
estudo, (10), unidade, (1) 
relevante, (2), diverso, (1) 
geologica, (4), dado, (1) 
geologica, (4), estudo, (1) 
qualitativamente, (2), desenvolvimento, (1) 
crescimento, (4), capitulo, (1) 
crescimento, (4), quantidade, (1) 
area, (2), cientifica, (1) 
taxa, (2), crescimento, (1) 
paranho, (2), filho, (1) 
utilizacao, (2), imagem, (1) 
indice, (4), utilizacao, (1) 
indice, (4), argila, (1) 
cartografia, (2), geologicaestudo, (1) 
imagem, (2), software, (1) 
revista, (2), publicacao, (1) 
desenvolvimento, (4), caracteristica, (1) 
desenvolvimento, (4), tema, (1) 
quantitativamente, (2), qualitativamente, (1) 
livre, (6), gratuito, (1) 
livre, (6), resultado, (1) 
livre, (6), licenca, (1) 
publicacao, (2), pesquisa, (1) 
delimitando-se, (2), periodo, (1) 
mapa, (4), solo, (1) 
mapa, (4), litoestratigrafico, (1) 
science, (2), scopu, (1) 
conhecimento, (4), geologia, (1) 
conhecimento, (4), litologico, (1) 
producao, (2), cientifica, (1) 
tecnica, (2), interessante, (1) 
litoestratigraficobibliometriaespectroscopiaclassificacao, (2), solo, (1) 
licenca, (4), indice, (1) 
licenca, (4), livre, (1) 
norte, (2), chino, (1) 
recurso, (2), gratuito, (1) 
abegg, (2), silveiraantonio, (1) 
caracteristica, (2), geologica, (1) 
metodologia, (2), levantamento, (1) 
leticia, (2), abegg, (1) 
interessante, (2), estudo, (1) 
periodo, (2), tempo, (1) 
ferramenta, (2), gratuito, (1) 
ambiente, (2), relevante, (1) 
tendencia, (6), pesquisa, (1) 
tendencia, (6), crescente, (1) 
tendencia, (6), crescimento, (1) 
chino, (2), tendencia, (1) 
silveiraantonio, (2), conceicao, (1) 
geologicaestudo, (2), litoestratigraficobibliometriaespectroscopiaclassificacao, (1) 
relevancia, (2), formacao, (1) 
unidade, (2), geologica, (1) 
artigo, (2), acima, (1) 
gratuito, (8), resultado, (1) 
gratuito, (8), software, (1) 
gratuito, (8), tendencia, (1) 
gratuito, (8), licenca, (1) 
journal, (2), sensing, (1) 
cienciometrico, (4), tendencia, (1) 
cienciometrico, (4), estudo, (1) 
geologia, (2), extremo, (1) 
formacao, (2), ambiente, (1) 
web, (2), science, (1) 
popularizacao, (2), ferramenta, (1) 
litoestratigrafico, (2), estudo, (1) 
bibliografico, (2), base, (1) 
acima, (2), revista, (1) 
sensing, (2), pais, (1) 
europa, (2), america, (1) 
resultado, (4), taxa, (1) 
resultado, (4), mapa, (1) 
dado, (2), cartografia, (1) 
scopu, (2), delimitando-se, (1) 
composicao, (2), solo, (1) 
solo, (8), leticia, (1) 
solo, (8), capitulo, (1) 
solo, (8), mapa, (1) 
solo, (8), presente, (1) 
presente, (2), estudo, (1) 
grande, (2), quantidade, (1) 
pais, (2), grande, (1) 
pesquisa, (8), recurso, (1) 
pesquisa, (8), tema, (1) 
pesquisa, (8), cientifica, (1) 
pesquisa, (8), international, (1) 
crescente, (2), producao, (1) 
tema, (4), analise, (1) 
tema, (4), tecnica, (1) 
argila, (2), mapeamento, (1) 
sensoriamento, (2), remoto, (1) 
capitulo, (6), metodologia, (1) 
capitulo, (6), levantamento, (1) 
capitulo, (6), capitulo, (1) 
delinear, (2), quantitativamente, (1) 
base, (2), pesquisa, (1) 
