Vertice, peso (V), Aresta, peso (A)
estado, (2), diversidade, (1) 
cientifica, (2), lacuna, (1) 
diversidade, (2), especie, (1) 
sintese, (2), quimica, (1) 
conservacao, (2), recurso, (1) 
alimenticio, (4), humano, (1) 
alimenticio, (4), revisao, (1) 
uso, (4), potencial, (1) 
uso, (4), alimenticio, (1) 
elaboracao, (2), politica, (1) 
fome, (2), seguranca, (1) 
cientifico, (2), especie, (1) 
grosso, (10), sul, (5) 
implementacao, (2), politica, (1) 
analise, (2), fisico-quimicasbromatologiaespecie, (1) 
mineral, (4), especie, (2) 
compilou-se, (2), atualizou-se, (1) 
alimenticia, (12), nativo, (3) 
alimenticia, (12), potencial, (1) 
alimenticia, (12), nativasfitodiversidadeproducao, (1) 
alimenticia, (12), mato, (1) 
quantidade, (2), significativo, (1) 
propomo, (2), sintese, (1) 
castor, (2), rodriguescamila, (1) 
lista, (2), especie, (1) 
afim, (2), principal, (1) 
antonio, (2), castor, (1) 
municipio, (6), especie, (1) 
municipio, (6), recurso, (1) 
municipio, (6), mato, (1) 
nutricao, (2), crescente, (1) 
desenvolvimento, (2), sustentavel, (1) 
seguranca, (4), alimentar, (1) 
seguranca, (4), nutricao, (1) 
fisico-quimicasbromatologiaespecie, (2), alimenticia, (1) 
perfil, (2), mineral, (1) 
potencial, (6), uso, (1) 
potencial, (6), tecnologico, (1) 
potencial, (6), alimenticio, (1) 
alimentar, (2), necessaria, (1) 
necessaria, (2), elaboracao, (1) 
conhecimento, (4), pesquisa, (1) 
conhecimento, (4), bromatologico, (1) 
periurbano, (2), analise, (1) 
mato, (10), grosso, (5) 
alimento, (4), fresco, (1) 
alimento, (4), antonio, (1) 
arborizacao, (6), urbano, (3) 
recurso, (4), ambiente, (1) 
recurso, (4), estrategico, (1) 
conteudo, (2), nutricional, (1) 
exotica, (2), arborizacao, (1) 
nutricional, (2), perfil, (1) 
urbano, (12), municipio, (3) 
urbano, (12), periurbano, (1) 
urbano, (12), mato, (1) 
urbano, (12), quantidade, (1) 
conalto, (2), objetivo, (1) 
tendencia, (2), pesquisa, (1) 
atualizou-se, (2), lista, (1) 
ambiente, (2), urbano, (1) 
global, (2), objetivo, (1) 
sustentavel, (2), agenda, (1) 
sul, (10), fome, (1) 
sul, (10), afim, (1) 
sul, (10), capitulo, (1) 
sul, (10), lacuna, (1) 
sul, (10), compilou-se, (1) 
lacuna, (4), conhecimento, (2) 
nativasfitodiversidadeproducao, (2), alimento, (1) 
artigo, (2), composicao, (1) 
rodriguescamila, (2), aoki, (1) 
objetivo, (4), capitulo, (1) 
objetivo, (4), desenvolvimento, (1) 
especie, (14), uso, (1) 
especie, (14), nativo, (2) 
especie, (14), arborizacao, (1) 
especie, (14), alimenticia, (3) 
principal, (2), tendencia, (1) 
total, (2), artigo, (1) 
custo, (2), conalto, (1) 
fisico-quimica, (2), mineral, (1) 
tecnologico, (2), cientifico, (1) 
estrategico, (2), seguranca, (1) 
mundial, (2), implementacao, (1) 
publica, (2), humanidade, (1) 
fresco, (2), custo, (1) 
nativo, (12), exotica, (1) 
nativo, (12), urbano, (2) 
nativo, (12), mato, (2) 
nativo, (12), alimenticia, (1) 
significativo, (2), alimento, (1) 
composicao, (2), fisico-quimica, (1) 
planta, (1), alimenticia, (1) 
populacao, (2), global, (1) 
revisao, (2), potencial, (1) 
bromatologico, (2), estado, (1) 
agenda, (2), mundial, (1) 
politica, (4), publica, (1) 
politica, (4), conservacao, (1) 
pesquisa, (4), cientifica, (1) 
pesquisa, (4), futuro, (1) 
crescente, (2), populacao, (1) 
capitulo, (4), diagnostico, (1) 
capitulo, (4), propomo, (1) 
diagnostico, (2), especie, (1) 
futuro, (2), total, (1) 
humano, (2), arborizacao, (1) 
vegetacao, (2), nativo, (1) 
humanidade, (2), vegetacao, (1) 
quimica, (2), conteudo, (1) 
