Vertice, peso (V), Aresta, peso (A)
interno, (12), oiti, (1) 
interno, (12), -, (1) 
interno, (12), arvore, (1) 
interno, (12), agua, (1) 
interno, (12), individuo, (1) 
interno, (12), mmdia, (1) 
individuo, (12), arboreo, (5) 
individuo, (12), estudo, (1) 
precipitacao, (11), total, (1) 
precipitacao, (11), interno, (5) 
arboreo, (10), importante, (1) 
arboreo, (10), esparso, (1) 
arboreo, (10), pluviometro, (1) 
arboreo, (10), seguinte, (1) 
arboreo, (10), capaz, (1) 
agua, (8), potencial, (1) 
agua, (8), necessario, (1) 
agua, (8), internamente, (1) 
agua, (8), pluvial, (1) 
valor, (6), precipitacao, (1) 
valor, (6), significativo, (1) 
valor, (6), interno, (1) 
estudo, (4), bom, (1) 
estudo, (4), campus, (1) 
esparso, (4), urbano, (1) 
esparso, (4), comu, (1) 
caracteristica, (4), dendrometrica, (1) 
caracteristica, (4), arvore, (1) 
urbano, (4), precipitacao, (1) 
urbano, (4), objetivo, (1) 
