Vertice, peso (V), Aresta, peso (A)
condicao, (14), contextual, (1) 
condicao, (14), estabelecimento, (1) 
condicao, (14), pleno, (1) 
condicao, (14), equidade, (1) 
condicao, (14), estudada, (2) 
condicao, (14), nota, (1) 
psa, (14), complexidade, (1) 
psa, (14), valido, (1) 
psa, (14), analise, (1) 
psa, (14), destaque, (1) 
psa, (14), regiao, (1) 
psa, (14), efetividade, (1) 
psa, (14), bacia, (1) 
ambiental, (12), socioeconomico, (1) 
ambiental, (12), hidrico, (1) 
ambiental, (12), flavia, (1) 
ambiental, (12), bacia, (2) 
ambiental, (12), psa, (1) 
efetividade, (12), esquema, (5) 
efetividade, (12), psa, (1) 
esquema, (10), pagamento, (1) 
esquema, (10), servico, (1) 
esquema, (10), psa, (3) 
atendimento, (8), condicao, (3) 
atendimento, (8), literatura, (1) 
bacia, (8), hidrografica, (3) 
bacia, (8), corrego, (1) 
equidade, (8), importante, (1) 
equidade, (8), justica, (3) 
servico, (8), ambiental, (4) 
analise, (6), percentual, (1) 
analise, (6), complementar, (1) 
analise, (6), estudo, (1) 
