Vertice, peso (V), Aresta, peso (A)
arvore, (14), informacao, (1) 
arvore, (14), rede, (1) 
arvore, (14), atencao, (1) 
arvore, (14), altura, (1) 
arvore, (14), distancia, (1) 
arvore, (14), oferta, (1) 
arvore, (14), qualquer, (1) 
especie, (10), exotica, (1) 
especie, (10), nativo, (2) 
especie, (10), origem, (1) 
especie, (10), distribuem-se, (1) 
m, (6), km, (1) 
m, (6), planejamento, (1) 
m, (6), quadrantes, (1) 
arborizacao, (6), urbano, (2) 
arborizacao, (6), viaria, (1) 
diagnostico, (5), situacao, (1) 
diagnostico, (5), arborizacao, (2) 
presenca, (4), cupim, (1) 
presenca, (4), qualquer, (1) 
municipio, (4), aquidauana, (1) 
municipio, (4), plantio, (1) 
urbano, (4), aquidauana, (1) 
urbano, (4), necessario, (1) 
espacial, (4), condicao, (1) 
espacial, (4), arvore, (1) 
nativo, (4), especie, (1) 
nativo, (4), programa, (1) 
