Vertice, peso (V), Aresta, peso (A)
specie, (2), social-environmental, (1) 
absoluto, (2), medio, (1) 
aprendizagem, (2), profunda, (1) 
erro, (2), absoluto, (1) 
flora, (2), mundial, (1) 
acuracia, (2), mauricia, (1) 
proposto, (2), comparar, (1) 
pertinente, (2), sessao, (1) 
identification, (1), forest, (1) 
possibila, (2), especie, (1) 
mapeamento, (2), relato, (1) 
convulacional, (2), cnn, (1) 
metodo, (8), rede, (1) 
metodo, (8), aprendizagem, (1) 
metodo, (8), eficiente, (1) 
metodo, (8), retinanet, (1) 
area, (2), vereda, (1) 
based, (2), on, (1) 
luciene, (2), sal, (1) 
recorte, (2), ortoimagens, (1) 
ambiental, (2), luciene, (1) 
eficiente, (2), ambiente, (1) 
imagem, (2), aerea, (1) 
relato, (2), flora, (1) 
retinanet, (2), conclui-se, (1) 
capaz, (2), mapear, (1) 
importante, (4), mapeamento, (1) 
importante, (4), comunidade, (1) 
arcecamila, (2), aoki, (1) 
palmeira, (6), importante, (1) 
palmeira, (6), conjunto, (1) 
palmeira, (6), mauricia, (1) 
vereda, (2), importante, (1) 
rede, (4), neural, (1) 
rede, (4), objeto, (1) 
bom, (2), metodo, (1) 
forest, (2), specie, (1) 
neural, (4), convulacional, (1) 
neural, (4), maquinamonitoramento, (1) 
ambiente, (2), alto, (1) 
social-environmental, (2), interest, (1) 
objeto, (2), manualmente, (1) 
learning, (2), metodo, (1) 
alto, (4), densidade, (1) 
alto, (4), acuracia, (1) 
rgb, (2), palmeira, (1) 
florestal, (2), mapear, (1) 
especie, (6), proposto, (1) 
especie, (6), mauricia, (1) 
especie, (6), unica, (1) 
mae, (2), arvore, (1) 
total, (2), palmeira, (1) 
densidade, (2), complexidade, (1) 
interest, (2), based, (1) 
conjunto, (2), recorte, (1) 
complexidade, (2), florestal, (1) 
mauricia, (6), flexuosadeteccao, (1) 
mauricia, (6), flexuoso, (2) 
comunidade, (2), indicador, (1) 
legislacao, (2), pertinente, (1) 
mundial, (2), legislacao, (1) 
medio, (2), mae, (1) 
objetorede, (2), neural, (1) 
arvore, (2), f, (1) 
on, (2), learning, (1) 
sal, (2), arcecamila, (1) 
desempenho, (2), rede, (1) 
sessao, (2), metodo, (1) 
cnn, (2), possibila, (1) 
f, (2), bom, (1) 
profunda, (2), capaz, (1) 
conclui-se, (2), metodo, (1) 
unica, (2), palmeira, (1) 
flexuoso, (4), imagem, (1) 
flexuoso, (4), alto, (1) 
aerea, (2), rgb, (1) 
indicador, (2), area, (1) 
mapear, (4), especie, (2) 
comparar, (2), desempenho, (1) 
ortoimagens, (2), erro, (1) 
flexuosadeteccao, (2), objetorede, (1) 
manualmente, (2), total, (1) 
maquinamonitoramento, (2), ambiental, (1) 
