Vertice, peso (V), Aresta, peso (A)
potencial, (16), raio, (1) 
potencial, (16), potencial, (1) 
potencial, (16), reinsercao, (1) 
potencial, (16), bioenergetico, (1) 
potencial, (16), producao, (1) 
potencial, (16), distribuicao, (1) 
potencial, (16), alto, (1) 
potencial, (16), medio, (1) 
regiao, (8), concentra, (1) 
regiao, (8), central, (1) 
regiao, (8), sudeste, (1) 
regiao, (8), pais, (1) 
biofertilizante, (6), oriundo, (1) 
biofertilizante, (6), classificacao, (1) 
biofertilizante, (6), regiao, (1) 
producao, (6), eletrica, (1) 
producao, (6), energia, (1) 
producao, (6), socioeconomico, (1) 
unidade, (6), potencial, (1) 
unidade, (6), ambiente, (1) 
unidade, (6), abatedor, (1) 
km, (6), km, (2) 
km, (6), escala, (1) 
abatedouro, (6), perspectivo, (1) 
abatedouro, (6), potencial, (1) 
abatedouro, (6), bovino, (1) 
anaerobio, (6), efluente, (1) 
anaerobio, (6), tratamento, (1) 
anaerobio, (6), cenario, (1) 
proveniente, (6), anaerobia, (1) 
proveniente, (6), bioga, (1) 
proveniente, (6), tratamento, (1) 
tratamento, (6), anaerobio, (2) 
tratamento, (6), efluente, (1) 
