Vertice, peso (V), Aresta, peso (A)
turismo, (12), vie, (1) 
turismo, (12), sustentavel, (5) 
sustentavel, (12), gestao, (1) 
sustentavel, (12), municipio, (1) 
sustentavel, (12), brumado, (2) 
sustentavel, (12), modelagem, (1) 
sustentavel, (12), cenario, (1) 
cenario, (11), cobertura, (2) 
cenario, (11), mapeamento, (1) 
cenario, (11), futuro, (1) 
cenario, (11), simulacao, (1) 
mapeamento, (6), potencial, (1) 
mapeamento, (6), regiao, (2) 
lucc, (6), simulacao, (1) 
lucc, (6), desenvolvimento, (1) 
lucc, (6), coleta, (1) 
desenvolvimento, (6), sustentavel, (1) 
desenvolvimento, (6), turismo, (2) 
modelagem, (5), abordagem, (1) 
modelagem, (5), ambiental, (1) 
modelagem, (5), cenario, (1) 
cobertura, (4), uso, (2) 
brumado, (4), municipio, (1) 
brumado, (4), mina, (1) 
regiao, (4), hotspot, (2) 
