Vertice, peso (V), Aresta, peso (A)
solo, (10), finalidade, (1) 
solo, (10), diretriz, (1) 
solo, (10), longo, (1) 
solo, (10), amigavel, (1) 
solo, (10), estudo, (1) 
bacia, (6), hidrografica, (2) 
bacia, (6), ocupacao, (1) 
corrego, (6), prosa, (1) 
corrego, (6), resultado, (1) 
corrego, (6), campo, (1) 
ocupacao, (6), solo, (3) 
fisico, (5), dinamica, (1) 
fisico, (5), ocupacao, (1) 
fisico, (5), bacia, (1) 
uso, (4), solo, (2) 
diretriz, (4), ambiental, (1) 
diretriz, (4), estudo, (1) 
analise, (4), centra, (1) 
analise, (4), fisico, (1) 
estudo, (4), corrego, (1) 
estudo, (4), impacto, (1) 
campo, (4), grandem, (1) 
campo, (4), ms, (1) 
