Vertice, peso (V), Aresta, peso (A)
realidade, (2), campo-grandense, (1) 
programa, (2), acao, (1) 
resultante, (2), calculo, (1) 
comparativo, (2), atributo, (1) 
via, (8), estrutura, (1) 
via, (8), comercial, (1) 
via, (8), acesso, (1) 
via, (8), exprime, (1) 
comercial, (2), intenso, (1) 
aplicar, (2), teoria, (1) 
implementacao, (2), politica, (1) 
analise, (10), dinamica, (1) 
analise, (10), realidade, (1) 
analise, (10), viaria, (1) 
analise, (10), comparativo, (1) 
analise, (10), adaptacao, (1) 
campo-grandense, (2), via, (1) 
ambiental, (4), potencial, (1) 
ambiental, (4), pddua, (1) 
eficiente, (2), organizacao, (1) 
pddua, (2), plano, (1) 
otimiza, (2), recurso, (1) 
aplicacao, (2), ferramenta, (1) 
historico, (2), dado, (1) 
espaco, (4), urbano, (1) 
espaco, (4), bill, (1) 
bill, (2), hillier, (1) 
desenvolvimento, (2), urbano, (1) 
capaz, (2), diagnostico, (1) 
hillier, (2), hanson, (1) 
sistemico, (2), espacialdesempenho, (1) 
-, (2), m, (1) 
sintaxe, (2), espacial, (1) 
angular, (2), contagem, (1) 
escolha, (2), angular, (1) 
plano, (2), diretor, (1) 
adaptacao, (2), urbano, (1) 
caracteristica, (2), cartografia, (1) 
urbano, (16), ambiental, (1) 
urbano, (16), caracteristica, (1) 
urbano, (16), formacao, (1) 
urbano, (16), implementacao, (1) 
urbano, (16), analise, (3) 
urbano, (16), notando-se, (1) 
urbanodesign, (2), evidenciageotecnologiasteoria, (1) 
diretor, (4), transporte, (1) 
diretor, (4), desenvolvimento, (1) 
planejamento, (4), urbana, (1) 
planejamento, (4), urbano, (1) 
objetivo, (2), central, (1) 
dinamica, (2), cidade, (1) 
urbana, (6), ferramenta, (1) 
urbana, (6), ordenamento, (1) 
urbana, (6), adotou-se, (1) 
logica, (2), social, (1) 
semelhanca, (2), analise, (1) 
exprime, (2), espacializacao, (1) 
espacial, (7), mobilidade, (1) 
espacial, (7), eficiente, (1) 
espacial, (7), analise, (1) 
espacial, (7), simular, (1) 
disponivel, (2), acervo, (1) 
acervo, (2), historico, (1) 
organizacao, (2), viaria, (1) 
certo, (2), via, (1) 
diferente, (2), cenario, (1) 
georreferenciado, (2), carta, (1) 
viaria, (8), conforme, (1) 
viaria, (8), bom, (1) 
viaria, (8), urbana, (1) 
viaria, (8), otimiza, (1) 
m, (2), brasil, (1) 
pesquisa, (2), aplicar, (1) 
evidenciageotecnologiasteoria, (2), grafo, (1) 
produto, (2), capaz, (1) 
porcoes, (2), tecido, (1) 
fluxo, (2), aplicacao, (1) 
diagnostico, (2), potencial, (1) 
conectividade, (2), certo, (1) 
notando-se, (2), semelhanca, (1) 
otimizando, (2), estrutura, (1) 
intenso, (2), fluxo, (1) 
acesso, (2), principal, (1) 
espacializacao, (2), fenomeno, (1) 
fenomeno, (2), social, (1) 
tempo, (2), implantacao, (1) 
rabo, (2), guaraldo, (1) 
brasil, (2), cidade, (1) 
integracao, (2), escolha, (1) 
simular, (2), diferente, (1) 
uso, (2), espaco, (1) 
estrutura, (4), deslocamento, (1) 
estrutura, (4), viaria, (1) 
implantacao, (2), estrategia, (1) 
teoria, (4), logica, (1) 
teoria, (4), espacial, (1) 
atributo, (2), mobilidade, (1) 
hierarquia, (2), viaria, (1) 
estudo, (4), cidade, (1) 
estudo, (4), urbano, (1) 
deslocamento, (2), urbano, (1) 
gestao, (2), objetivo, (1) 
cartografia, (2), tematica, (1) 
adotou-se, (2), estudo, (1) 
contagem, (2), via, (1) 
campo, (2), -, (1) 
mobilidade, (10), paisagem, (1) 
mobilidade, (10), urbano, (1) 
mobilidade, (10), otimizando, (1) 
mobilidade, (10), hierarquia, (1) 
mobilidade, (10), integracao, (1) 
conforme, (2), uso, (1) 
tematica, (2), mapa-sintese, (1) 
potencial, (4), ferramenta, (1) 
potencial, (4), conectividade, (1) 
espacialdesempenho, (2), viariodesenho, (1) 
recurso, (2), tempo, (1) 
bom, (2), desempenho, (1) 
cidade, (8), espacial, (1) 
cidade, (8), campo, (1) 
cidade, (8), planejamento, (1) 
cidade, (8), sintaxe, (1) 
ferramenta, (6), produto, (1) 
ferramenta, (6), gestao, (1) 
ferramenta, (6), estudo, (1) 
paisagem, (2), urbana, (1) 
estrategia, (2), planejamento, (1) 
transporte, (2), mobilidade, (1) 
ordenamento, (2), cidade, (1) 
principal, (2), via, (1) 
tecido, (2), urbano, (1) 
central, (2), pesquisa, (1) 
formacao, (2), disponivel, (1) 
sintatica, (2), resultante, (1) 
mapa-sintese, (2), mobilidade, (1) 
hanson, (2), carta, (1) 
desempenho, (2), sistemico, (1) 
carta, (4), diretor, (1) 
carta, (4), sintatica, (1) 
social, (4), economico, (1) 
social, (4), espaco, (1) 
dado, (2), georreferenciado, (1) 
viariodesenho, (2), urbanodesign, (1) 
calculo, (2), teoria, (1) 
politica, (2), programa, (1) 
jessica, (2), rabo, (1) 
economico, (2), ambiental, (1) 
cenario, (2), porcoes, (1) 
acao, (2), mobilidade, (1) 
grafo, (2), jessica, (1) 
